1065	in	5		
1251	in	6		
1139	in	10		
473	in	9		
591	in	5		
1002	in	30		
68	in	12		
123	in	15		
1230	in	2		
158	in	3		
686	in	10		
94	in	7		
122	in	9		
1024	in	4		
24	in	6		
511	in	4		
107	in	4		
1396	in	2		
960	in	8		
714	in	6		
132	in	6		
1111	in	2		
651	in	5		
739	in	2		
853	in	5		
211	in	6		
706	in	6		
648	in	4		
565	in	4		
802	in	20		
37	in	2		
1197	in	7		
262	in	7		
12	in	16		
1410	in	2		
430	in	13		
86	in	14		
831	in	8		
503	in	10		
577	in	9		
1149	in	4		
750	in	8		
1027	in	6		
1250	in	5		
722	in	12		
774	in	16		
183	in	5		
784	in	11		
516	in	3		
817	in	11		
526	in	6		
383	in	5		
1394	in	2		
1294	in	2		
1243	in	4		
207	in	6		
419	in	6		
836	in	11		
366	in	2		
632	in	7		
776	in	6		
931	in	6		
858	in	6		
361	in	3		
222	in	3		
502	in	11		
1110	in	5		
600	in	5		
1309	in	7		
1006	in	8		
789	in	3		
402	in	7		
256	in	6		
700	in	13		
168	in	13		
765	in	7		
1329	in	3		
120	in	6		
309	in	3		
416	in	2		
30	in	8		
265	in	4		
417	in	5		
850	in	6		
135	in	6		
268	in	8		
912	in	2		
1308	in	14		
260	in	4		
771	in	10		
253	in	11		
1177	in	2		
279	in	16		
821	in	12		
1317	in	2		
1253	in	5		
986	in	2		
100	in	3		
754	in	8		
844	in	12		
634	in	9		
775	in	3		
780	in	9		
1412	in	5		
971	in	4		
428	in	5		
1282	in	2		
302	in	2		
720	in	10		
216	in	4		
888	in	10		
553	in	12		
644	in	9		
251	in	12		
204	in	3		
1235	in	7		
834	in	6		
1186	in	8		
1192	in	15		
702	in	8		
535	in	7		
1352	in	5		
209	in	7		
176	in	7		
1380	in	3		
10042710	in	1		
1122	in	3		
567	in	4		
619	in	9		
531	in	4		
1120	in	4		
1261	in	6		
264	in	7		
412	in	2		
1171	in	2		
274	in	11		
284	in	9		
1136	in	6		
987	in	7		
922	in	9		
1162	in	11		
90	in	5		
95	in	5		
1373	in	3		
146	in	9		
1248	in	3		
1014	in	7		
929	in	9		
1217	in	7		
823	in	10		
401	in	2		
926	in	5		
523	in	6		
763	in	6		
786	in	9		
103	in	8		
1260	in	4		
66	in	5		
761	in	2		
277	in	6		
587	in	8		
510	in	10		
938	in	8		
130	in	7		
1129	in	7		
612	in	7		
666	in	9		
950	in	4		
1188	in	2		
1182	in	7		
713	in	14		
1361	in	12		
328	in	7		
1195	in	3		
418	in	8		
874	in	7		
693	in	12		
932	in	6		
819	in	9		
304	in	14		
359	in	14		
336	in	10		
965	in	2		
10061101	in	2		
892	in	5		
1012	in	2		
762	in	8		
818	in	3		
808	in	9		
1281	in	4		
394	in	7		
969	in	6		
537	in	8		
358	in	3		
995	in	5		
82	in	8		
408	in	6		
605	in	8		
93	in	12		
1303	in	6		
291	in	6		
213	in	2		
78	in	8		
833	in	8		
185	in	7		
436	in	2		
594	in	8		
1415	in	6		
224	in	10		
56	in	7		
1215	in	3		
10043802	in	1		
1181	in	8		
10086602	in	12		
129	in	7		
142	in	10		
646	in	9		
111	in	7		
684	in	5		
10067902	in	2		
994	in	3		
1360	in	6		
1340	in	2		
1073	in	3		
1377	in	12		
10043806	in	1		
918	in	2		
1252	in	11		
327	in	9		
1263	in	2		
1232	in	7		
1157	in	3		
1290	in	2		
643	in	13		
249	in	2		
741	in	18		
1029	in	2		
1156	in	14		
215	in	9		
422	in	10		
1047	in	10		
447	in	6		
355	in	5		
283	in	9		
1254	in	11		
475	in	12		
783	in	3		
292	in	5		
1405	in	10		
870	in	2		
948	in	4		
19	in	7		
81	in	9		
1210	in	2		
621	in	7		
1213	in	7		
1271	in	5		
85	in	7		
310	in	9		
991	in	5		
189	in	12		
1045	in	3		
141	in	11		
1152	in	5		
1264	in	9		
1346	in	2		
202	in	8		
484	in	3		
959	in	5		
127	in	7		
829	in	4		
49	in	9		
10042708	in	2		
448	in	4		
115	in	10		
1382	in	9		
1366	in	8		
69	in	9		
1367	in	2		
465	in	6		
943	in	4		
1375	in	2		
1297	in	5		
278	in	7		
1372	in	11		
1259	in	5		
1097	in	9		
254	in	11		
941	in	7		
1339	in	5		
188	in	13		
307	in	17		
98	in	7		
321	in	9		
479	in	4		
1414	in	2		
395	in	9		
10043103	in	1		
346	in	10		
326	in	7		
286	in	8		
499	in	13		
804	in	5		
352	in	6		
708	in	4		
10020101	in	7		
10109501	in	2		
732	in	4		
1222	in	6		
1301	in	3		
1413	in	3		
1011	in	4		
882	in	2		
1202	in	2		
1383	in	7		
192	in	3		
1068	in	6		
777	in	7		
276	in	9		
703	in	2		
852	in	4		
691	in	12		
1318	in	5		
255	in	10		
10043102	in	1		
1064	in	12		
15	in	11		
128	in	9		
797	in	3		
1125	in	8		
690	in	10		
655	in	10		
1049	in	7		
160	in	3		
461	in	5		
1193	in	4		
55	in	3		
1384	in	4		
628	in	4		
1371	in	6		
1229	in	6		
867	in	4		
641	in	2		
657	in	10		
1091	in	10		
10000601	in	1		
1037	in	3		
1117	in	11		
10010101	in	1		
298	in	2		
662	in	2		
508	in	9		
377	in	11		
99	in	20		
1209	in	5		
694	in	4		
226	in	12		
1124	in	2		
247	in	6		
79	in	9		
981	in	3		
1160	in	2		
1338	in	4		
680	in	3		
1287	in	6		
1167	in	3		
1330	in	3		
893	in	7		
362	in	4		
842	in	15		
10042701	in	2		
1364	in	11		
1223	in	9		
1249	in	3		
645	in	11		
1040	in	17		
998	in	3		
745	in	8		
380	in	9		
1315	in	3		
883	in	9		
872	in	2		
528	in	10		
743	in	9		
854	in	2		
446	in	7		
576	in	9		
457	in	11		
963	in	11		
547	in	8		
1148	in	5		
403	in	8		
665	in	9		
1017	in	5		
1004	in	3		
1008	in	12		
827	in	6		
947	in	14		
564	in	8		
83	in	4		
1057	in	3		
364	in	13		
602	in	6		
544	in	12		
29	in	11		
868	in	12		
1066	in	8		
857	in	2		
951	in	7		
512	in	3		
48	in	8		
1001	in	11		
847	in	10		
1087	in	4		
490	in	9		
495	in	8		
923	in	9		
936	in	3		
730	in	4		
429	in	10		
325	in	2		
208	in	4		
1054	in	10		
244	in	2		
1098	in	3		
468	in	6		
1113	in	2		
252	in	6		
809	in	16		
1050	in	12		
816	in	9		
1343	in	8		
373	in	8		
884	in	2		
196	in	7		
1288	in	9		
906	in	8		
1048	in	9		
747	in	8		
102	in	14		
1379	in	5		
863	in	9		
550	in	5		
1112	in	5		
485	in	10		
221	in	3		
76	in	12		
626	in	10		
365	in	6		
712	in	2		
593	in	6		
248	in	3		
186	in	10		
1312	in	2		
1075	in	8		
1059	in	14		
488	in	6		
875	in	10		
44	in	5		
748	in	9		
656	in	10		
1070	in	4		
673	in	5		
1299	in	11		
200	in	16		
443	in	7		
1266	in	2		
104	in	9		
723	in	7		
851	in	4		
1154	in	2		
354	in	7		
898	in	3		
515	in	2		
10000602	in	7		
381	in	7		
330	in	16		
757	in	4		
329	in	9		
1005	in	11		
613	in	6		
859	in	2		
1389	in	6		
333	in	9		
837	in	5		
3	in	4		
1208	in	9		
439	in	10		
1358	in	2		
0	in	9		
243	in	4		
946	in	5		
1164	in	10		
1025	in	4		
10042707	in	2		
728	in	5		
1225	in	2		
1355	in	6		
388	in	7		
1314	in	9		
832	in	11		
764	in	6		
1147	in	5		
1245	in	3		
1179	in	2		
791	in	6		
630	in	11		
664	in	7		
993	in	2		
167	in	7		
909	in	3		
908	in	2		
496	in	4		
933	in	3		
820	in	3		
486	in	8		
647	in	2		
738	in	7		
214	in	4		
261	in	3		
374	in	6		
293	in	7		
294	in	8		
1203	in	6		
46	in	7		
731	in	6		
1345	in	3		
1183	in	2		
397	in	7		
84	in	12		
10043801	in	1		
442	in	9		
10086603	in	1		
387	in	23		
32	in	8		
504	in	8		
506	in	2		
977	in	3		
1163	in	5		
1236	in	11		
1003	in	3		
42	in	5		
10139302	in	1		
17	in	9		
1015	in	10		
21	in	8		
60	in	6		
148	in	3		
369	in	10		
1090	in	4		
392	in	7		
47	in	10		
561	in	9		
1386	in	3		
1178	in	2		
1058	in	8		
711	in	5		
1404	in	6		
652	in	6		
759	in	8		
1204	in	10		
996	in	4		
36	in	8		
337	in	8		
824	in	9		
640	in	3		
894	in	7		
444	in	8		
440	in	9		
117	in	5		
275	in	5		
1103	in	7		
572	in	2		
719	in	7		
340	in	7		
574	in	7		
649	in	8		
34	in	6		
1141	in	10		
1286	in	3		
904	in	10		
603	in	2		
10092401	in	1		
604	in	8		
71	in	2		
1216	in	9		
206	in	13		
316	in	4		
1043	in	8		
165	in	6		
10109502	in	1		
877	in	6		
1399	in	2		
1107	in	3		
896	in	10		
1323	in	8		
661	in	7		
1241	in	7		
520	in	11		
907	in	8		
1168	in	2		
1009	in	2		
1207	in	3		
445	in	8		
575	in	7		
1310	in	10		
1053	in	6		
1153	in	2		
989	in	4		
1280	in	4		
1155	in	9		
1408	in	3		
303	in	4		
1081	in	3		
541	in	3		
509	in	6		
590	in	14		
955	in	9		
1228	in	9		
1285	in	2		
10043804	in	1		
1278	in	14		
945	in	6		
701	in	10		
121	in	12		
1390	in	2		
1173	in	5		
285	in	8		
258	in	3		
1150	in	3		
937	in	6		
311	in	9		
905	in	2		
22	in	15		
838	in	9		
588	in	9		
1246	in	11		
536	in	11		
345	in	4		
410	in	9		
901	in	3		
1331	in	10		
246	in	3		
342	in	6		
10	in	4		
469	in	10		
1279	in	6		
10010102	in	5		
1194	in	3		
1169	in	3		
566	in	3		
614	in	4		
376	in	4		
1032	in	3		
1255	in	3		
1116	in	9		
1269	in	4		
35	in	9		
1174	in	10		
372	in	7		
437	in	9		
814	in	12		
1354	in	3		
154	in	3		
1118	in	7		
1368	in	5		
522	in	9		
462	in	6		
609	in	6		
1072	in	5		
659	in	3		
1316	in	4		
119	in	4		
1397	in	2		
812	in	9		
181	in	2		
620	in	13		
476	in	5		
118	in	3		
1392	in	4		
942	in	2		
498	in	5		
1320	in	8		
70	in	12		
658	in	10		
491	in	11		
320	in	6		
1306	in	2		
282	in	10		
1077	in	3		
1093	in	8		
53	in	7		
930	in	13		
548	in	16		
534	in	10		
218	in	12		
744	in	4		
1247	in	8		
62	in	3		
51	in	10		
296	in	2		
1231	in	6		
191	in	17		
671	in	12		
769	in	4		
478	in	2		
210	in	5		
423	in	13		
992	in	3		
1133	in	2		
982	in	9		
203	in	7		
1349	in	3		
514	in	5		
453	in	3		
230	in	17		
751	in	8		
902	in	13		
633	in	13		
1344	in	3		
270	in	4		
390	in	9		
240	in	9		
1094	in	10		
169	in	9		
1189	in	3		
1353	in	3		
64	in	11		
1227	in	3		
618	in	16		
193	in	6		
245	in	10		
1175	in	7		
984	in	3		
813	in	10		
805	in	3		
660	in	4		
1400	in	3		
147	in	10		
426	in	10		
798	in	7		
727	in	7		
899	in	9		
787	in	3		
5	in	3		
477	in	6		
269	in	6		
669	in	6		
1132	in	6		
1333	in	3		
625	in	2		
371	in	5		
54	in	11		
40	in	13		
198	in	9		
973	in	12		
10042703	in	2		
846	in	5		
988	in	4		
615	in	5		
331	in	9		
521	in	5		
497	in	12		
166	in	6		
569	in	5		
112	in	8		
705	in	3		
10043805	in	1		
1212	in	5		
494	in	6		
424	in	7		
52	in	8		
1244	in	8		
1137	in	5		
259	in	8		
162	in	2		
709	in	4		
1233	in	2		
796	in	6		
1342	in	3		
1051	in	2		
341	in	6		
601	in	10		
1076	in	13		
768	in	10		
695	in	6		
1172	in	3		
144	in	7		
190	in	11		
396	in	13		
451	in	10		
1313	in	6		
788	in	7		
1069	in	6		
413	in	5		
571	in	11		
324	in	5		
225	in	7		
1336	in	3		
404	in	2		
704	in	9		
1079	in	6		
681	in	5		
97	in	11		
10042709	in	1		
1289	in	9		
1321	in	2		
474	in	8		
393	in	8		
562	in	13		
579	in	9		
1088	in	5		
790	in	2		
964	in	5		
415	in	10		
617	in	8		
529	in	7		
1135	in	5		
980	in	12		
11	in	2		
28	in	9		
841	in	2		
623	in	5		
1305	in	3		
466	in	9		
1302	in	6		
697	in	6		
379	in	11		
113	in	9		
1033	in	3		
434	in	11		
1161	in	4		
1417	in	2		
879	in	2		
607	in	7		
406	in	8		
983	in	5		
250	in	8		
10061104	in	1		
653	in	6		
848	in	9		
806	in	9		
471	in	11		
421	in	7		
109	in	12		
685	in	3		
1402	in	2		
487	in	15		
151	in	4		
299	in	3		
31	in	14		
795	in	8		
175	in	8		
849	in	3		
470	in	14		
1357	in	9		
956	in	5		
156	in	10		
322	in	7		
1007	in	2		
505	in	4		
10067901	in	6		
778	in	6		
483	in	14		
1258	in	4		
1020	in	4		
835	in	7		
966	in	3		
911	in	2		
696	in	2		
1205	in	2		
65	in	5		
414	in	8		
539	in	8		
452	in	12		
1123	in	8		
1291	in	2		
199	in	12		
716	in	12		
556	in	14		
962	in	6		
1119	in	11		
1071	in	9		
1126	in	6		
1061	in	19		
1406	in	2		
1114	in	12		
1102	in	2		
288	in	6		
492	in	4		
917	in	10		
338	in	14		
1201	in	4		
952	in	13		
88	in	9		
239	in	14		
41	in	6		
1293	in	6		
493	in	10		
519	in	7		
1387	in	8		
598	in	2		
10042705	in	2		
1196	in	2		
391	in	14		
507	in	3		
1159	in	8		
301	in	7		
1341	in	3		
1273	in	8		
724	in	8		
825	in	11		
737	in	5		
1348	in	2		
500	in	3		
14	in	8		
382	in	4		
306	in	11		
949	in	8		
1089	in	16		
1268	in	2		
10020102	in	1		
1385	in	3		
1180	in	3		
367	in	10		
570	in	11		
725	in	5		
1046	in	2		
856	in	8		
1151	in	3		
305	in	3		
271	in	3		
458	in	8		
667	in	12		
915	in	9		
38	in	7		
25	in	5		
89	in	3		
881	in	12		
718	in	11		
16	in	6		
480	in	12		
549	in	3		
349	in	10		
237	in	9		
961	in	8		
59	in	10		
1214	in	5		
1131	in	9		
10012602	in	2		
606	in	6		
557	in	11		
10043101	in	1		
1262	in	2		
622	in	2		
650	in	12		
1060	in	4		
792	in	6		
527	in	6		
865	in	2		
678	in	6		
677	in	6		
108	in	5		
312	in	2		
978	in	6		
890	in	4		
974	in	6		
26	in	12		
481	in	2		
897	in	16		
10061102	in	1		
10043803	in	1		
433	in	16		
23	in	16		
1363	in	5		
631	in	4		
1042	in	16		
1176	in	7		
110	in	16		
124	in	7		
1170	in	4		
1240	in	7		
106	in	10		
315	in	7		
157	in	31		
1319	in	4		
810	in	2		
152	in	8		
1078	in	2		
1031	in	10		
726	in	2		
58	in	4		
925	in	12		
137	in	9		
1074	in	9		
39	in	12		
1224	in	3		
318	in	17		
1351	in	9		
595	in	7		
568	in	4		
73	in	2		
581	in	4		
420	in	15		
755	in	8		
1326	in	2		
1272	in	5		
280	in	2		
425	in	6		
735	in	5		
449	in	5		
389	in	11		
1052	in	5		
967	in	9		
873	in	5		
323	in	10		
1296	in	3		
767	in	5		
635	in	8		
400	in	3		
1378	in	6		
957	in	7		
1391	in	3		
766	in	7		
895	in	5		
975	in	11		
212	in	11		
803	in	2		
801	in	4		
235	in	8		
654	in	3		
554	in	3		
518	in	9		
219	in	3		
174	in	11		
50	in	9		
532	in	5		
1234	in	5		
1324	in	10		
1187	in	2		
563	in	7		
597	in	8		
900	in	11		
1407	in	2		
171	in	3		
584	in	5		
87	in	11		
1370	in	3		
308	in	2		
1322	in	2		
378	in	8		
1000	in	7		
1063	in	8		
525	in	11		
1359	in	2		
319	in	5		
543	in	2		
843	in	2		
314	in	10		
1143	in	2		
2	in	6		
1257	in	9		
220	in	6		
317	in	15		
551	in	7		
688	in	9		
944	in	13		
1270	in	4		
927	in	8		
889	in	5		
513	in	9		
1106	in	5		
958	in	2		
1190	in	5		
913	in	10		
179	in	5		
663	in	7		
674	in	6		
687	in	9		
368	in	5		
940	in	5		
772	in	10		
96	in	4		
1185	in	7		
781	in	6		
1218	in	10		
1374	in	2		
1080	in	6		
1362	in	3		
793	in	2		
1023	in	2		
170	in	4		
482	in	2		
672	in	8		
1332	in	3		
799	in	2		
746	in	6		
238	in	9		
163	in	4		
919	in	11		
347	in	7		
1138	in	12		
800	in	3		
1298	in	9		
1062	in	6		
92	in	7		
1376	in	6		
164	in	10		
903	in	10		
637	in	7		
1265	in	8		
281	in	7		
864	in	9		
1239	in	9		
1134	in	2		
1403	in	2		
161	in	4		
1401	in	3		
332	in	3		
599	in	5		
582	in	5		
409	in	5		
1146	in	10		
698	in	8		
405	in	6		
149	in	10		
670	in	2		
105	in	7		
733	in	3		
1130	in	9		
229	in	9		
353	in	2		
1200	in	7		
954	in	7		
1335	in	5		
1219	in	10		
1325	in	6		
968	in	6		
1199	in	6		
18	in	12		
233	in	4		
815	in	6		
1010	in	3		
580	in	6		
871	in	2		
10013802	in	1		
350	in	12		
131	in	5		
1044	in	7		
1036	in	5		
295	in	4		
914	in	12		
558	in	10		
1022	in	3		
125	in	15		
289	in	3		
1274	in	14		
1	in	7		
236	in	16		
1158	in	2		
10042704	in	2		
80	in	7		
136	in	7		
10013801	in	4		
241	in	7		
715	in	5		
546	in	7		
773	in	4		
272	in	10		
682	in	3		
1055	in	12		
1034	in	13		
10000603	in	3		
953	in	10		
228	in	10		
742	in	11		
710	in	8		
33	in	1		
878	in	8		
1292	in	7		
77	in	4		
533	in	3		
20	in	6		
1184	in	3		
139	in	9		
187	in	11		
455	in	7		
472	in	8		
184	in	7		
1395	in	2		
928	in	2		
721	in	19		
10061103	in	1		
1028	in	2		
232	in	2		
182	in	10		
608	in	5		
435	in	5		
1108	in	2		
74	in	3		
1026	in	2		
489	in	3		
399	in	9		
10012601	in	5		
145	in	13		
257	in	3		
205	in	14		
172	in	7		
441	in	9		
27	in	10		
10043807	in	1		
1283	in	3		
351	in	8		
1105	in	9		
10042702	in	1		
1307	in	3		
592	in	8		
976	in	8		
869	in	10		
1030	in	4		
242	in	7		
1144	in	5		
717	in	3		
140	in	6		
939	in	8		
501	in	6		
454	in	11		
811	in	8		
460	in	13		
1267	in	7		
542	in	12		
10139301	in	4		
639	in	4		
596	in	6		
153	in	6		
538	in	9		
7	in	7		
1275	in	13		
692	in	6		
627	in	6		
1198	in	3		
1056	in	6		
370	in	2		
1388	in	5		
173	in	14		
1221	in	9		
290	in	12		
116	in	8		
642	in	3		
432	in	5		
559	in	9		
770	in	8		
1016	in	2		
610	in	12		
467	in	5		
1099	in	8		
1300	in	4		
1304	in	9		
